頻道名稱,頻道ID,傳送門,頻道加入時間,影片數,觀看次數,訂閱數,所屬
望夜 Night Ch.,UCEcq4_inIwAX93PSGvILYwA,https://www.youtube.com/@bluenight1022,2022-02-20,242,154049,5130,
TOMOE 明石巴,UCn7yLE-mf2l7Xhj5MwdZNNA,https://www.youtube.com/@tomoeakashi,2020-03-17,177,213698,5160,小倉電子企業社
Cross Ch. 月島クロス【HKVTuber】,UC5bhpsL8ZUHQ9q-HOLVc82A,https://www.youtube.com/@tksmcross,2020-12-22,285,294271,5160,
Kiyoshi Ch. 夏樹きよし,UCApwCqmHCddqQkAObr-CqdQ,https://www.youtube.com/@kiyoshich.299,2021-03-20,1,2390,5190,MOMOMO團
凱婷 Hoiting ch.,UCE8b1BywujYbTfVG8Zzw42w,https://www.youtube.com/@hoitingmui,2020-12-02,400,289330,5200,
Shiya Ch. 楠橋詩耶,UCJbu-IrgxPITxHMdwbSnAUw,https://www.youtube.com/@kusubashishiya,2020-02-24,435,156836,5220,
蘿芙 Ch.,UCrW_k5X9QKODC4-2F3dzuYg,https://www.youtube.com/@ruofu,2021-08-29,239,98290,5230,AirLife
西園寺兆兆 Ch.,UC7yJ25m6i60LH1hBuwEDdjQ,https://www.youtube.com/@chouchouvt,2020-12-22,328,174837,5230,
723的傻女日常,UCPRoAQz0i7KetoGKWKh8c5w,https://www.youtube.com/@user-iw2rg8yt1m,2019-04-16,199,459891,5240,
雙命墨視錄2UPVtuber雙命裂,UCtKyM4DA8CyCAm5LGsvUsag,https://www.youtube.com/@jokeherogjo,2009-11-29,3864,1368212,5260,MOMOMO團
Monna ch.花房夢娜,UCE4AYOumlJCFRHSV0CfyJWg,https://www.youtube.com/@monnach,2021-06-18,551,199017,5270,
Rabbi Ch. 菲尼拉比,UCu5bJgRAWqNIel8P7isOkEg,https://www.youtube.com/@finnirabbi,2022-01-05,206,174753,5290,AuroraLive
Yamizuki Fuyu 闇月ふゆ Ch.,UC92miQ0lzFaQiADf3niAWmw,https://www.youtube.com/@yamizukifuyuch,2015-08-13,396,163586,5290,
FuyukaRin Ch.冬華凜,UCzNRceCYIomBHAcdOJGCRAQ,https://www.youtube.com/@fuyukarinch.2758,2020-12-28,313,109547,5300,Mirolive
綾璃子Ririko · ch,UCKYB-wAACpLu30qp1cYDjYQ,https://www.youtube.com/@ririkovtb,2021-05-18,169,74986,5330,
Proose ch. 布魯斯頻道,UCl7ci9Pexnjf7UGpWxqj8qw,https://www.youtube.com/@proose0325,2021-02-14,105,135126,5360,
紡霊拉比 Bourei Rabbi Ch.,UCcqFEaA2YzmtGsCoBGBLCbQ,https://www.youtube.com/@boureirabbi,2019-09-23,442,371707,5370,幻花茶屋
 ReLive_空条千子 Senko,UCxPPx8b_88vYhqZNjU3zYWg,https://www.youtube.com/@kujo_senko,2022-02-14,90,79087,5380,ReLive Project
Batkiz Ch. 蓓祈思,UC0sOuGAzXfh5_PjX2vxnOGw,https://www.youtube.com/@batkiz69,2022-05-21,225,121217,5390,VOICEMITH
Seikan Iris ch.星間菖蒲＆紙野愛理?,UCzL1z9Mnr9Oba5ZjAqfa3lw,https://www.youtube.com/@seikanirisch.3270,2021-07-15,508,211049,5390,FLOS
ReLive_燎漓 Loli,UC__FHKqTFfn6Zg6xHHWgnCA,https://www.youtube.com/@relive_loli9756,2021-05-21,146,157026,5400,ReLive Project
ねこ咨咨 NeKo ZiZi Ch.,UCvwD8Eh3-OapdsoR7Yb8Jhg,https://www.youtube.com/@nekozizi0218,2020-11-20,844,986778,5480,
佐藍 Zolar【KOZMII / 比鄰星域所屬】,UCRvxgWZV-LYr0sPP0nmpTBw,https://www.youtube.com/@zolarblue,2022-04-14,207,228129,5540,比鄰星域
龍葵 / Aoi Blaze,UCLZyaaUwBw2ZvwLt6uY3_bQ,https://www.youtube.com/@aoisummer0810,2018-04-19,369,381269,5570,
祈霓722 Ch.,UCtWuTDvZeZ09COJ2SjfESzQ,https://www.youtube.com/@queenie722,2021-02-14,3,6350,5590,七二二軍團
NKshoujo,UCu8xnGNvyMARhjpga3VdQ5Q,https://www.youtube.com/@nkshoujo,2021-08-13,9,52267,5650,NKshoujo
ZEN世界,UCyknKJmF9-tUODm8v1hI7Xw,https://www.youtube.com/@vtuberzen,2021-04-12,154,149603,5650,
狛井葵Aoi【香港VTuber】,UC3ATN3Eemy2g433RD5WAkzg,https://www.youtube.com/@hasukiaoi,2020-07-04,239,244791,5670,
kuki ch. 百目鬼九姫,UCM0gHQEq3IjEHqc1dhWEi1Q,https://www.youtube.com/@doumekikuki,2021-10-02,245,172299,5720,惡貓計畫
魔法!,UC1oG3SdlNPj_WrokDgtpljQ,https://www.youtube.com/@mahou1944,2014-08-08,1849,2188290,5760,
Mishizu Ch. 林美靜,UCn_nbyxe2OKrkdutInVbLWg,https://www.youtube.com/@mishizuch,2021-04-01,1152,265240,5940,
小岩井波波利 KoiwaiPoboly Ch. ,UCeyw6iAIljXb9yN87ZuwB3Q,https://www.youtube.com/@poboly,2021-02-04,65,28763,5920,
Yuuna Ch.桜兎優奈,UCjcpdnepKnV6M3t4k9WGSCg,https://www.youtube.com/@sakuratoyuuna,2021-01-03,101,80909,5930,
Bana ch. 蕉バナ,UCxyTFoXTDyo16R2zBEMPZrw,https://www.youtube.com/@jia0bana,2021-09-23,227,107248,6010,毛蟲娛樂
Sara Ch. 紗羅 【群星計畫 / 比鄰星域所屬】,UCZuQvHMvbkuPOT8MpDVgh_Q,https://www.youtube.com/@vtsara0326,2020-11-19,324,171319,5990,比鄰星域
牧乃柯寧·コニン ch.,UC5oghoJUIvFHnLZaz5k34rA,https://www.youtube.com/@makino_konin,2021-10-28,114,123264,6080,RenewLive
吉姆Jimu. Channel,UCqwae8F5d7iwGdf9e932K5w,https://www.youtube.com/@jimuis87,2020-12-21,76,124565,6090,
Leina Ch. 蕾娜‧塔拉薩,UCSWJ3xMIqzzGsiHH5qGDD2A,https://www.youtube.com/@leinach,2021-11-17,229,135137,6110,AuroraLive
解凍三色豆Sansedou Ch.,UCaH89cKtbM4SfOVZqCBjWmw,https://www.youtube.com/@jiedongsansedou,2021-03-26,49,228537,6160,
uiru channel,UCaa4SgE0_vAs1lLnEmOsbHw,https://www.youtube.com/@uiruchannel,2018-11-07,101,153603,6160,
音時エラー,UCaV2RmU3drZBtPuOkXZri3w,https://www.youtube.com/@ototoki-error,2021-03-22,18,8718,6190,mlmlm
Momoiro Kohi Ch. 桃色こひ,UC7AUDzYNv_DNgGPdHGJc5Fg,https://www.youtube.com/@momoirokohi,2020-03-14,250,188944,6260,
舒芙Suki VTuber,UCMGLgmAkIkNlrs7WN3yXkHw,https://www.youtube.com/@sukivtuber,2022-05-29,164,197844,6340,TSA Studio
水縹そまる / Somaru Ch.,UC3rmrlimhWzTsJ1BxY6-p1w,https://www.youtube.com/@somaruriro,2021-08-25,220,252495,6310,
Feiz ch.菲フェイ,UCoqZzJiVUMhmY8nMYOqa_Tw,https://www.youtube.com/@feizz0114,2021-01-06,142,259074,6330,FahonLive
Nica Ch. 妮卡沃爾,UCUOr_gncX_qdhezesVS3sqQ,https://www.youtube.com/@nicach,2021-12-21,264,344629,6400,
禾田加奈 Kada Kana【活動終止】,UCNGKw7M47KNzmxkNMFAE9Wg,https://www.youtube.com/@kadakana,2022-02-14,268,264898,6460,千末工作室
土芒果社-小金碧碧 JinBee,UC9pXpmr_eYeVMGS0lVt5vuw,https://www.youtube.com/@jinbee_v,2021-07-17,224,251801,6430,土芒果社
小森未央 Ch.,UCpsElpnUji_pEVp8_Mo82YA,https://www.youtube.com/@komorimio,2020-12-27,104,161700,6440,AirLife
AI葵,UC7UlsMUu_gIgpqNGB4SqSwQ,https://www.youtube.com/@kwea123,2011-10-08,225,690680,6430,
雪莉·啵啵 Sherry Bobo,UCeIi12njfSExM8V6LGdTrFw,https://www.youtube.com/@sherrybobo,2021-02-07,660,515945,6600,
SEESORA 観空部,UCbTckg5xc-aEg1mgHsE8ocQ,https://www.youtube.com/@seesora,2019-09-18,648,451867,6750,
Kohara Shiori ch. 小原栞ㄎㄢ,UCT1MvSNzIB-w6YhIQ9_-yow,https://www.youtube.com/@koharashiorich,2021-09-08,329,424875,6760,UMiLive
Yueyu Ch. 玥語ほしぞら,UCLXRu8yatzwjUpaFD1o07KA,https://www.youtube.com/@yueyuch,2021-04-18,211,130479,6800,
- 欣希亞 Live     💜【台灣Vtuber】-,UC6Tm95waoh3j4xT9vYsM4sQ,https://www.youtube.com/@cynialive,2020-01-02,1063,429974,6850,
萌留みみん /Moeru Mimin,UCn9TxDOC4_U-M_ZYKV5ecsQ,https://www.youtube.com/@moerumimin,2022-01-04,61,237724,6910,
Rei ch. 赤羽靈,UCAOA_Lrxnm_ETEIT23Wl9Og,https://www.youtube.com/@rei_voicemith,2022-05-31,125,107610,6900,VOICEMITH
Sachiko Ch. 清水紗智子【DreamCity所屬】,UC0RKnoIQVBbNjaSd74u8X6g,https://www.youtube.com/@shimizusachiko,2021-07-20,272,172197,7070,夢想之都工作室
YUZUKI Ch.結月,UCb9Zg0yIbJEjgTQUK1LfpRg,https://www.youtube.com/@yuzukich.,2018-10-30,3,18622,7020,MOMOMO團
東域艾瑞兒-Airuier-,UCD-DzQygkLQWpGQwdT6se5g,https://www.youtube.com/@airuier,2021-04-15,418,247308,7050,東域有限公司
Hoshinokawa Neo Ch.星ノ川涅緒,UCkTQ6gRCQPR_FbLXWakP6OA,https://www.youtube.com/@hoshinokawaneoch,2021-04-06,18,59849,7130,Mirolive
克蕾 / Cray Ch.,UCJlJo_0kfJIXao3U9cbx6WQ,https://www.youtube.com/@nkcray,2022-05-01,126,139428,7160,NKshoujo
Ruby Ch. 月見露比,UCHjjy8hu6UUeQAPd7TZPqqA,https://www.youtube.com/@rubymua,2022-03-09,94,121690,7220,波塔學院
Makino Shiro Ch. 牧野白,UCbZcxNKrC0a6IZYBowvzAUg,https://www.youtube.com/@makinoshiro,2021-03-21,109,227819,7300,RECTALE
Rin Ch. 猫夜 凜,UCUehf7oiKbmczOFFFE3quAA,https://www.youtube.com/@rinch.2531,2021-09-16,178,189740,7490,AuroraLive
神草甘蔗子 Sugarcane Channel,UChCgJs3aa3WR_elsODUVakA,https://www.youtube.com/@sugarcanesc,2007-12-01,1024,1853974,7480,甘甜糖罐頭
心咲 ⁄ ᴋᴏᴇ ∅.･,UCkTfvQqiCDniJt2XZFEXAbg,https://www.youtube.com/@koe__zzz,2022-05-29,42,202075,7550,Werhaus Music
Aili Ch. 艾黎 / アイリ,UCH9URGhHQ_MFnp1RlW9_Iwg,https://www.youtube.com/@ailich,2020-12-28,347,301792,7570,
宇佐美みずき / USAMI MIZUKI,UCm0FPQSvA5L7ufeOjxnR54A,https://www.youtube.com/@usamimizuki1107,2021-03-23,28,94228,7620,
海克莉絲  HercuLes ch.,UCNq94QHAnn-zCxXQYpvPk7A,https://www.youtube.com/@herculesch,2021-09-30,273,257319,7690,
AyaMizuKa Ch. 綾瑞香,UCYuCbE3H9xmR8_HSFizYFYg,https://www.youtube.com/@ayamizuka,2012-09-29,174,299861,7740,
ホタル,UCSch3q7TLdUBfeeI9srbp-g,https://www.youtube.com/@nekofancier,2020-01-05,56,496210,7790,
Amamiya Yume Ch.,UClQot-XYs9KQ2fmItSz4IjA,https://www.youtube.com/@yumechannel2020,2019-12-05,344,255216,7900,
Kilin Ch. 麒麟 / Kilin's Artwork,UCagMyeOwiiCvknElRC0_cGQ,https://www.youtube.com/@kilinsartwork,2019-12-07,257,282953,7930,Mirolive
朵璃安 Dorian VTuber Ch.,UCnu3PBNLZZFbnCWHOqySV9Q,https://www.youtube.com/@vtuberdorian,2021-07-21,233,532511,8060,
森森觀月 33seemoon Ch.,UC2-bkZjoaMImjZLKZliTAFA,https://www.youtube.com/@33seemoon,2021-05-25,141,156733,8220,
sazki ch.,UCQSkfRwoAVG0J5MUo2spPWw,https://www.youtube.com/@sazkich,2022-04-15,103,264872,8320,mlmlm
Nanari Ch. 水宮七璃,UCtUfLRS60WoWn928B9BrzkA,https://www.youtube.com/@mizuminanari,2022-03-08,235,184857,8340,波塔學院
姬宮優花Yuka ch.,UC1d1dmxkh_yanq1U1gli7jw,https://www.youtube.com/@hanayuka,2013-09-15,254,212781,8350,萌元氣
寶石玫洛Ch. Housekimelo,UC2eDtD9CyopsMeQxPlHnOkQ,https://www.youtube.com/@ch.housekimelo6010,2020-07-20,128,54740,8420,
花花はな,UCtlKvOrkEtQ2qLtyc7vSu3A,https://www.youtube.com/@user-ey3pw9wg5h,2015-06-09,100,465027,8550,FahonLive
Saya ch. 榎川幸【香港VTuber】,UCQa-7tpKlLW3pnPGAyMPgsA,https://www.youtube.com/@enokawasaya,2019-12-26,189,313827,8540,
閻鈴 YangLing Ch.,UCcnTbOL2PfgXkD0BubwkRVw,https://www.youtube.com/@yanglingch,2022-01-18,134,203802,11400,tomocora
SiuYo小游,UCoNLLc0RB8yOa921dFM43EQ,https://www.youtube.com/@siuyo,2013-10-31,171,1530185,8730,
Ikusen/いくせん from Taiwan【official】,UCKazkVudNQs8ZhwfXj_RNPw,https://www.youtube.com/@ikusen_vtuber,2018-11-26,987,866379,8840,MOMOMO團
FengXu Ch. 風絮,UCYPSP_gJ-BcREmsDzBIaRvw,https://www.youtube.com/@fengxuch,2009-06-06,422,261080,8930,
Fuko 風子【HKVtuber】,UCDZoqqguj2RYbve4ZX_pgtA,https://www.youtube.com/@fukohkv,2017-06-16,413,1316928,9030,
猫音 ミュウ / Nekone Mew,UCgym_Q6stgNr9b4liilfkvQ,https://www.youtube.com/@nekone_mew,2022-10-17,29,128333,9100,Island of Voices
庫路路 / Kururun  Ch.,UCHUsJu-29R97rS8i13cl2wg,https://www.youtube.com/@nkkururun,2022-05-01,178,153540,9040,NKshoujo
幽璃子 YuRiko ch.,UCGA41VRh76SRI4bbcuIliXQ,https://www.youtube.com/@yurikovtb,2021-07-24,218,195487,9020,
Shiro Ch. 席蘿シロ,UCTgn0COrDarUvz8mnN5nwnw,https://www.youtube.com/@shirovtuber,2021-05-20,320,242282,9020,
Fox Daya ch. 狐媚娘達亞,UChl9chAone90455JN7RHvWw,https://www.youtube.com/@foxdaya,2020-12-28,380,306096,9070,KAHO-FAMI
天櫻咲樂さくら【Stu. Huayu】,UCK-H5yv8OpCce5xmUrbOP8A,https://www.youtube.com/@sakura-0327,2021-07-23,398,338940,9230,花遊工作室
Aruma Ch. 薬袋アルマ,UCD1QOCJIAPsMKMvRSXjLahw,https://www.youtube.com/@arumach,2021-10-18,351,318511,9160,
火野貝 hinokai【黑箱劇場】,UCML_XwKwggpBMpI2dOkN87g,https://www.youtube.com/@hinokai_bbt,2022-06-14,100,127571,9290,黑箱劇場
晚安了のLife Ch.,UCB55CHHE95ZJEX_jSDIAyjg,https://www.youtube.com/@p0925370712,2013-03-08,1305,2201386,9350,
詩雨蔻達 Shiu Coda Ch.,UCuPHlMEd0cR-tvAYPjGWVwQ,https://www.youtube.com/@shiucoda,2023-01-12,32,153312,9630,魔競娛樂
DIKA豚足姬 Vtuber,UCrQPrfSgzfiUdp8WE2e9gNg,https://www.youtube.com/@dika0530,2021-11-30,166,140401,9640,
夏玥白夜,UCnkeI-RYkipUFpRAv5RKXSg,https://www.youtube.com/@user-dg2bz7zz3k,2014-02-01,217,178187,9650,
Enmimi Wolfden.音彌彌,UC6bzNHXhkRIm1anfxIRb41A,https://www.youtube.com/@enmimiwolfden,2021-09-17,288,260716,9690,
Lumina,UCc5cZPorgyc23wKN-Ng1R6w,https://www.youtube.com/@lumina8583,2020-03-10,200,349102,9780,HiNet光世代
Ness9s ch. 奈斯糖,UCSnJ7To9jR42Xx3Puf1Ar6Q,https://www.youtube.com/@ness9s,2012-08-19,260,366723,10200,惡貓計畫
瀰婭ミア MiaMya,UCIR0USMXU0r7N8spBJHNA7A,https://www.youtube.com/@miamya,2019-08-23,372,399061,10200,
嗚比與沙鍋の小星球W&S Ch.,UC23uzYrhzMiUIWmTfDMvhmQ,https://www.youtube.com/@wubyandsaco,2022-01-18,159,33067,10400,
Gento Taitan ch.,UC3T7xU1_r3-LAx5PKHYyxsg,https://www.youtube.com/@gentotaitanch.1955,2021-06-02,141,377905,10500,MLNAM
銀河 Galaxy CH.,UCoNKCsX9tSxiuh9jznYxXfw,https://www.youtube.com/@galaxych.2120,2021-04-22,182,296115,10500,
庫麻Kumma Channel,UCUMwanMztK0Y-T-ns3bMR0g,https://www.youtube.com/@kummanote,2020-10-31,589,584175,10500,
艾琳妮雅 Arrynia Vaeri Ch.,UC5bHZZ2df6_oFgOM_34_-aw,https://www.youtube.com/@arrynia,2022-10-19,24,138986,10800,魔競娛樂
焦兒 - JOERze Ch.,UClCygZk-T8H-Q2w-LDHlxQw,https://www.youtube.com/@joerze,2021-01-17,409,762733,10600,
RiRA Ch. 梨菈,UCGJxABIB4vdwTpEgmY3e_wQ,https://www.youtube.com/@rira_vtuber,2021-09-13,468,286023,10900,VOICEMITH
小林冰 AISU Ch. ,UCnwgM2M3C4JOVdOZ0OLu_bA,https://www.youtube.com/@kobayashi_aisu,2020-11-11,522,585458,10700,Mic On Project
予樂樂 Leticia Yulele Ch. ,UCUNA_bG3mRYaMSA1XgKjuHg,https://www.youtube.com/@yuler4u,2021-10-05,262,473879,10800,異界冒險團
流川莉蘿 Rilo ch.,UCCJqTW2XWGbN1l5jYMd3zMg,https://www.youtube.com/@riloch,2022-01-31,187,180826,10900,Studio Sailng
TSMATCH火柴 Ch.,UCXzEDlhV7wJuMY4c-Fvz7uQ,https://www.youtube.com/@tsmatch_t96,2013-02-08,340,412346,11000,
Duby Ch. 嘟比【DreamCity所屬】,UCxAxBPUKQZzDGeI9xNSex7g,https://www.youtube.com/@duby.vtuber,2021-08-21,352,262779,11000,夢想之都工作室
ReLive_薇妮 Winnie,UCrycDv1sYVGH5GK8XBTXABg,https://www.youtube.com/@relive_winnie7684,2021-05-21,432,439978,11100,ReLive Project
一介,UCNOgKLQi56Jwbv4KdobWa9g,https://www.youtube.com/@voice_1j,2016-12-15,117,778823,11200,
利卡洛斯 LiKaRuZ Ch.,UCWEOI4TNvZQh-SDcdMrifyg,https://www.youtube.com/@l1karuz,2023-01-12,31,275758,11500,魔競娛樂
白羽しらは-shiraha,UCM5mlm7gqgdxkOs6pbfgnlw,https://www.youtube.com/@shiraha,2014-04-24,79,479745,11300,
Balaen Leviathan Ch. 巴蘭利維坦,UCUxIkkVP4EIIPhF8M1KRBjw,https://www.youtube.com/@balaen_vtuber,2021-06-01,241,651106,11300,MLNAM
鴨鴨伊比 Ahiru Ibi,UCH9Yw2PyGW0AtGltOuVcq_A,https://www.youtube.com/@ahiruibi,2021-01-22,338,529978,11300,
藥師寺 丹 Akira_Yakushiji ch.【UMiLive】,UC3nnLh4kPjNTTyBdImaPBXg,https://www.youtube.com/@yakushijiakira,2022-01-13,275,500321,11500,UMiLive
麻子マコ,UCR_lIhYdX7XLIVytgEVSrfA,https://www.youtube.com/@taimako520,2020-12-17,421,347905,11600,波塔學院
Zephyrianna Ch.,UCLt8h9Z5jcYSqEMqv_l2kgA,https://www.youtube.com/@zephyriannach,2021-02-17,70,655383,11700,
飛鳥唯世 / Ise Asuka Ch.,UCAZ6zbMz0DzJG4uTs9SOTog,https://www.youtube.com/@iseasukach,2021-01-16,274,273500,11700,
Hoshinokawa Nao Ch.星ノ川倷緒 ,UCCo1oV47p2_gX7AgCMDisVg,https://www.youtube.com/@hoshinokawa-nao,2021-04-06,317,289355,11700,Mirolive
紫藤堇 Yukari【Stu. Huayu】,UCgT4Oe--hch3cgHm2qGawYQ,https://www.youtube.com/@yukari_vtuber,2022-01-22,342,614127,11800,花遊工作室
詠星ユウナ /詠星優宇奈,UCHJyr2QQWGASn7FbodVh2aQ,https://www.youtube.com/@eiseiyuuna,2020-12-06,331,412668,11900,
Pabo ch. 帕豹,UCltL6Tvv1aKrrYt4tnkmNtw,https://www.youtube.com/@pabovtb,2021-05-20,264,457165,12000,
繆・索緹絲 / Sotis Ch.,UCgGso0vVI2wfXHeXcxn1sZA,https://www.youtube.com/@sotisleepy,2022-05-05,133,337851,12500,NKshoujo
史黛菈 埃蕾諾亞 / Stella Eleanor Ch.,UC_IF2EVLSGHshLLiYm8wNGQ,https://www.youtube.com/@nkstellaeleanor,2022-05-01,186,294923,12600,NKshoujo
夏羽由里_ゆり Yuri Ch.,UC5UUZ6-jkMocoHX7sJ6DlcA,https://www.youtube.com/@summeryurich,2021-04-15,329,404981,12600,夢遊天使Myu
姬城三千華 Himegi Michika Ch.,UCjcXw7nWechEaodFEWtDk1Q,https://www.youtube.com/@himegimichika,2023-01-09,36,255375,13100,魔競娛樂
阿露比 Aruby Ch.,UCsqUknuSgEZ2GTtDWv-f10Q,https://www.youtube.com/@arubylive,2020-12-16,325,420319,12800,
Lancelot Ch. 蘭斯洛特,UCWS_0u2yPFW87Tj_Vat3EIQ,https://www.youtube.com/@-lancelotlafayette-9760,2022-09-17,76,257476,13300,星軌工作室
茜月しっぽ Akanetsuki_Shippo,UCQP1Ho8YEaWHDmjz1jiNfHA,https://www.youtube.com/@akanetsukishippo,2022-01-31,175,381162,13200,EvilSpina
 艾比 . Rabi Ch,UCJSBPZ8Is2MA3ud3KbHtlHQ,https://www.youtube.com/@rabi_pink,2021-08-04,264,393134,13100,
神無月鹿比 Kannazuki Lubee Ch.,UCF8icKLU4FGF8Ln-KlKakSg,https://www.youtube.com/@kannazukilubee,2023-01-09,33,282143,13500,魔競娛樂
Neru Ch. 闇音ネル,UCymOeVRWRzjBrN_wfL7_xsg,https://www.youtube.com/@neruch.0303,2021-10-06,281,451386,13200,AuroraLive
夏伊拉 / Shyla Channel,UCQukyLt2W7dRaUw9r3vkHPA,https://www.youtube.com/@shylachannel,2022-03-01,378,532241,13300,
秋芽·ChillYa ch.,UCv_W2ZpvfrLAzsHqtjWGKYw,https://www.youtube.com/@chillya1020,2021-03-02,462,479347,13300,RenewLive
KitsuKitsu Ch. 狸狸兒,UCYsZjpYAuBdytWpZEyZKO4g,https://www.youtube.com/@kitsukitsuch,2021-08-09,231,621775,13400,狼谷娛樂
諳石 Anseki Ch.,UCY3SeRGl6ty0I4DqVeZ5f0Q,https://www.youtube.com/@anseki,2015-09-13,1768,3299821,13400,
白月心宿shuku【KOZMII / 比鄰星域所屬】,UCOseNFJYQJVDB-9D3egG4ZA,https://www.youtube.com/@shukukozmii1116,2022-04-14,233,469282,13600,比鄰星域
Inori Ch.秋月イノリ,UCSSqkGEa3TlzHkvvGabwT_g,https://www.youtube.com/@akitsukiinori,2020-04-12,457,505282,13900,Stardust Live
星見遙 Haruka【破曉晨星 / 比鄰星域所屬】,UCl1RVJbkPnpNbO9-CsDqPmQ,https://www.youtube.com/@harukaowl,2020-10-15,733,711397,14400,比鄰星域
515 VTuber【official】,UC6sa4q1MO4eLs2kq2a4FAnQ,https://www.youtube.com/@515vtuber,2021-08-06,144,353045,14600,毛蟲娛樂
帕蘿妮 Paroniie Ch.,UCChAHq4kdRZ0FJ1Jfjvr9cw,https://www.youtube.com/@paroniie,2023-01-09,34,282786,15000,魔競娛樂
周默Zhoumo,UC2H5XpafT4is1p3e5WkwLpQ,https://www.youtube.com/@zhoumo_cloudhorizon,2022-05-03,93,361175,14600,雲際線工作室
hikari ch.緋夏理光,UC4sNbjqI8yaLeEXMQn0NewA,https://www.youtube.com/@hikarich.2784,2022-04-17,44,231915,14800,
Homura Ch.水羽 ほむら,UCt3sb-VzKeQtomYXqAqaKPw,https://www.youtube.com/@mizuhahomura,2013-10-06,458,1789193,15100,Smilelive
拾參Thirteen Ch.,UCmKZED1y3oPf8sTaPu3XIQw,https://www.youtube.com/@thirteennn013,2021-10-04,434,727070,15300,
YukiのSakura Ch. 雪也櫻 ,UC-Te05kGd9oiOQgETrg8omA,https://www.youtube.com/@yukinosakurach,2021-09-08,160,329446,15600,
Mizuno yuna Ch. 水野魚娜,UCjj4xu_HzcrOr9Jsltw0gCQ,https://www.youtube.com/@mizunoyunach,2020-12-13,189,792331,16100,
土芒果社-蘆棠布奈,UCnSa7dnmEf6bmyS_34yqE_A,https://www.youtube.com/@-rutanbuna,2021-02-09,224,892830,16400,土芒果社
烟花蹦蹦蹦 ch. YanHua,UCx_1ffdoE_L06OExQGhz6nw,https://www.youtube.com/@ch.1125,2015-08-18,27,131716,16600,FahonLive
櫻野露 RURU Ch.,UCgL6PS1vba90zrZW9xmiwng,https://www.youtube.com/@sakuraruruch,2020-03-15,581,731565,16600,Blossom Live
蝦拉拉 Shalala,UCfSznBOuXiDxON_YUMCSFiQ,https://www.youtube.com/@shalala1120,2019-06-19,507,581204,16700,
萊菈 希格娜斯 Lyra【破曉晨星 / 比鄰星域所屬】,UCvgbuonmEURc7sGXLWPUYDQ,https://www.youtube.com/@lyra0125,2021-01-18,535,671770,17000,比鄰星域
小雪Yukichan Ch.,UCQymE4njJ-t9oahwX9-iC8w,https://www.youtube.com/@yukichanch.,2021-01-29,1513,1471003,17200,
裴妮 Penny VTuber,UCR2LIaXHeOliuGbstrCevFw,https://www.youtube.com/@pennyvtuber,2022-05-29,163,379090,17600,TSA Studio
月城九曜 Kuyou【破曉晨星 / 比鄰星域所屬】,UCeZSiI9Kcyld9AjLuUdNKkA,https://www.youtube.com/@kuyouch,2021-05-03,422,801308,17200,比鄰星域
Torako Ch. 大合虎子,UCbeVJYbz9TkCdqRH6nuqTZA,https://www.youtube.com/@yahootwtaigatorako,2022-10-08,63,220896,17300,YahooTV
Babu ch.吧噗,UC4UG8DZVDlA0RoH6FodhcFA,https://www.youtube.com/@babuch.3517,2013-02-14,79,994998,17600,
蔡宜蓁 Candy Ch.,UCmkHW5H3YzSqSdKVmfR2Deg,https://www.youtube.com/@candych.1504,2021-03-09,51,1053012,17700,
栗太換頻道囉  右上按鈕前往訂閱,UCsvSrfDReAqYM32_VW8t09w,https://www.youtube.com/@kuritach.3935,2017-01-05,627,681592,18400,
Woof Woffle ch. 嗚夫沃夫,UCprlKrFgmLW4F_Ec80PWuCw,https://www.youtube.com/@woofwofflech,2021-03-03,558,1280490,19000,
名雪薇薇·ヴィヴィch.,UCdesGlD7t5JV-z28p5GqVIw,https://www.youtube.com/@nayukivivych,2021-10-28,339,732576,19100,RenewLive
伊索渡 AesopDu Ch.,UCqhvd4cBO8yOp611B6YhxfQ,https://www.youtube.com/@aesopdu,2021-06-03,200,507558,19200,Neo Land
橙米 ChengMi Ch.,UCFru34yx23V-uujfAiv-7Ww,https://www.youtube.com/@chengmi.,2019-07-07,366,681058,19200,異界冒險團
ReLive_諾櫻 Noe 🌸,UCgVuzUu24q8KIDOjJcmCnIQ,https://www.youtube.com/@relivenoe,2021-01-28,455,1006907,20600,ReLive Project
MK妹 Ch.,UCO62chyehk6pX7OitrnJAUg,https://www.youtube.com/@mkmui,2021-01-27,170,1087029,21100,
人偶・薩賓娜 Panenka Sabina ch.,UC0asdlSa4Z-G0_axuU3_F3Q,https://www.youtube.com/@panenkasabina,2021-09-10,932,1471350,21100,
藤乃熊 Fujinokuma,UCmyDLzP9ZBAK2JO4kUuJMRQ,https://www.youtube.com/@fujinokuma,2020-01-11,280,196066,21300,
蕾兒 Rayer - ACGlive,UCDb47NT3QzoCiorDtK9C_qg,https://www.youtube.com/@rayer-acglive,2019-12-20,665,1099718,21400,ACGlive
小帕Lolipop,UCoB5u0wk2kE9HiCKimQhDiQ,https://www.youtube.com/@lolipop_tw,2016-10-29,212,7738482,21600,
Silverbell Ch.銀鈴,UCwO7OC8he-XAkrDNvGe5kXA,https://www.youtube.com/@e0live,2021-04-04,518,1153130,22200,
